lead_id,offer_id,source_platform,intent_category,geo_state,device,days_since_signup,total_opens,has_opened,days_since_last_open,offer_category,commitment_level,payout,intent_match,true_p,converted
L01614,O005,tiktok,health,PA,mobile,217,3,1,94,insurance,2,57.45,mismatch,0.0064,0
L01614,O006,tiktok,health,PA,mobile,217,3,1,94,health,5,34.61,match,0.11,0
L01614,O007,tiktok,health,PA,mobile,217,3,1,94,health,5,17.9,match,0.0795,0
L01614,O008,tiktok,health,PA,mobile,217,3,1,94,health,4,16.49,match,0.1261,0
L01614,O009,tiktok,health,PA,mobile,217,3,1,94,sweepstakes,1,3.77,related,0.0737,0
L01614,O010,tiktok,health,PA,mobile,217,3,1,94,sweepstakes,1,2.63,related,0.1008,0
L01614,O011,tiktok,health,PA,mobile,217,3,1,94,sweepstakes,1,7.65,related,0.1155,0
L01614,O012,tiktok,health,PA,mobile,217,3,1,94,home_services,3,76.54,mismatch,0.001,0
L01614,O013,tiktok,health,PA,mobile,217,3,1,94,home_services,2,97.6,mismatch,0.0343,0
L01614,O014,tiktok,health,PA,mobile,217,3,1,94,home_services,3,92.93,mismatch,0.001,0
L01615,O000,google_search,finance,FL,desktop,321,2,1,103,finance,3,112.1,match,0.1393,0
L01615,O001,google_search,finance,FL,desktop,321,2,1,103,finance,3,100.76,match,0.1108,0
L01615,O002,google_search,finance,FL,desktop,321,2,1,103,finance,2,96.17,match,0.1483,0
L01615,O003,google_search,finance,FL,desktop,321,2,1,103,insurance,2,89.3,related,0.0999,0
L01615,O004,google_search,finance,FL,desktop,321,2,1,103,insurance,2,83.49,related,0.0945,0
L01615,O005,google_search,finance,FL,desktop,321,2,1,103,insurance,2,57.45,related,0.0688,0
L01615,O006,google_search,finance,FL,desktop,321,2,1,103,health,5,34.61,mismatch,0.001,0
L01615,O007,google_search,finance,FL,desktop,321,2,1,103,health,5,17.9,mismatch,0.001,0
L01615,O008,google_search,finance,FL,desktop,321,2,1,103,health,4,16.49,mismatch,0.0445,0
L01615,O009,google_search,finance,FL,desktop,321,2,1,103,sweepstakes,1,3.77,related,0.1524,0
L01615,O010,google_search,finance,FL,desktop,321,2,1,103,sweepstakes,1,2.63,related,0.1215,0
L01615,O011,google_search,finance,FL,desktop,321,2,1,103,sweepstakes,1,7.65,related,0.1447,0
L01615,O012,google_search,finance,FL,desktop,321,2,1,103,home_services,3,76.54,related,0.0162,0
L01615,O013,google_search,finance,FL,desktop,321,2,1,103,home_services,2,97.6,related,0.1095,0
L01615,O014,google_search,finance,FL,desktop,321,2,1,103,home_services,3,92.93,related,0.0577,0
L01616,O000,tiktok,insurance,FL,tablet,193,1,1,60,finance,3,112.1,related,0.0083,0
L01616,O001,tiktok,insurance,FL,tablet,193,1,1,60,finance,3,100.76,related,0.0172,0
L01616,O002,tiktok,insurance,FL,tablet,193,1,1,60,finance,2,96.17,related,0.0796,0
L01616,O003,tiktok,insurance,FL,tablet,193,1,1,60,insurance,2,89.3,match,0.1544,0
L01616,O004,tiktok,insurance,FL,tablet,193,1,1,60,insurance,2,83.49,match,0.1635,0
L01616,O005,tiktok,insurance,FL,tablet,193,1,1,60,insurance,2,57.45,match,0.1129,0
L01616,O006,tiktok,insurance,FL,tablet,193,1,1,60,health,5,34.61,mismatch,0.001,0
L01616,O007,tiktok,insurance,FL,tablet,193,1,1,60,health,5,17.9,mismatch,0.001,0
L01616,O008,tiktok,insurance,FL,tablet,193,1,1,60,health,4,16.49,mismatch,0.001,0
L01616,O009,tiktok,insurance,FL,tablet,193,1,1,60,sweepstakes,1,3.77,related,0.1287,0
L01616,O010,tiktok,insurance,FL,tablet,193,1,1,60,sweepstakes,1,2.63,related,0.1087,0
L01616,O011,tiktok,insurance,FL,tablet,193,1,1,60,sweepstakes,1,7.65,related,0.1067,0
L01616,O012,tiktok,insurance,FL,tablet,193,1,1,60,home_services,3,76.54,related,0.005,0
L01616,O013,tiktok,insurance,FL,tablet,193,1,1,60,home_services,2,97.6,related,0.0904,0
L01616,O014,tiktok,insurance,FL,tablet,193,1,1,60,home_services,3,92.93,related,0.028,0
L01617,O000,taboola,insurance,IL,mobile,303,2,1,110,finance,3,112.1,related,0.0067,0
L01617,O001,taboola,insurance,IL,mobile,303,2,1,110,finance,3,100.76,related,0.001,0
L01617,O002,taboola,insurance,IL,mobile,303,2,1,110,finance,2,96.17,related,0.0406,0
L01617,O003,taboola,insurance,IL,mobile,303,2,1,110,insurance,2,89.3,match,0.1166,0
L01617,O004,taboola,insurance,IL,mobile,303,2,1,110,insurance,2,83.49,match,0.1147,0
L01617,O005,taboola,insurance,IL,mobile,303,2,1,110,insurance,2,57.45,match,0.1427,1
L01617,O006,taboola,insurance,IL,mobile,303,2,1,110,health,5,34.61,mismatch,0.001,0
L01617,O007,taboola,insurance,IL,mobile,303,2,1,110,health,5,17.9,mismatch,0.001,0
L01617,O008,taboola,insurance,IL,mobile,303,2,1,110,health,4,16.49,mismatch,0.001,0
L01617,O009,taboola,insurance,IL,mobile,303,2,1,110,sweepstakes,1,3.77,related,0.0798,0
L01617,O010,taboola,insurance,IL,mobile,303,2,1,110,sweepstakes,1,2.63,related,0.0932,0
L01617,O011,taboola,insurance,IL,mobile,303,2,1,110,sweepstakes,1,7.65,related,0.1011,0
L01617,O012,taboola,insurance,IL,mobile,303,2,1,110,home_services,3,76.54,related,0.001,0
L01617,O013,taboola,insurance,IL,mobile,303,2,1,110,home_services,2,97.6,related,0.0245,0
L01617,O014,taboola,insurance,IL,mobile,303,2,1,110,home_services,3,92.93,related,0.0307,1
L01618,O000,taboola,health,NC,mobile,281,2,1,171,finance,3,112.1,mismatch,0.001,0
L01618,O001,taboola,health,NC,mobile,281,2,1,171,finance,3,100.76,mismatch,0.001,0
L01618,O002,taboola,health,NC,mobile,281,2,1,171,finance,2,96.17,mismatch,0.0255,0
L01618,O003,taboola,health,NC,mobile,281,2,1,171,insurance,2,89.3,mismatch,0.0192,0
L01618,O004,taboola,health,NC,mobile,281,2,1,171,insurance,2,83.49,mismatch,0.0275,0
L01618,O005,taboola,health,NC,mobile,281,2,1,171,insurance,2,57.45,mismatch,0.001,0
L01618,O006,taboola,health,NC,mobile,281,2,1,171,health,5,34.61,match,0.0302,0
L01618,O007,taboola,health,NC,mobile,281,2,1,171,health,5,17.9,match,0.0659,0
L01618,O008,taboola,health,NC,mobile,281,2,1,171,health,4,16.49,match,0.0641,0
L01618,O009,taboola,health,NC,mobile,281,2,1,171,sweepstakes,1,3.77,related,0.0705,0
L01618,O010,taboola,health,NC,mobile,281,2,1,171,sweepstakes,1,2.63,related,0.0583,0
L01618,O011,taboola,health,NC,mobile,281,2,1,171,sweepstakes,1,7.65,related,0.0743,0
L01618,O012,taboola,health,NC,mobile,281,2,1,171,home_services,3,76.54,mismatch,0.001,0
L01618,O013,taboola,health,NC,mobile,281,2,1,171,home_services,2,97.6,mismatch,0.001,0
L01618,O014,taboola,health,NC,mobile,281,2,1,171,home_services,3,92.93,mismatch,0.001,0
L01619,O000,tiktok,sweepstakes,OH,desktop,362,2,1,190,finance,3,112.1,mismatch,0.001,0
L01619,O001,tiktok,sweepstakes,OH,desktop,362,2,1,190,finance,3,100.76,mismatch,0.001,0
L01619,O002,tiktok,sweepstakes,OH,desktop,362,2,1,190,finance,2,96.17,mismatch,0.001,0
L01619,O003,tiktok,sweepstakes,OH,desktop,362,2,1,190,insurance,2,89.3,mismatch,0.001,0
L01619,O004,tiktok,sweepstakes,OH,desktop,362,2,1,190,insurance,2,83.49,mismatch,0.001,0
L01619,O005,tiktok,sweepstakes,OH,desktop,362,2,1,190,insurance,2,57.45,mismatch,0.001,0
L01619,O006,tiktok,sweepstakes,OH,desktop,362,2,1,190,health,5,34.61,mismatch,0.001,0
L01619,O007,tiktok,sweepstakes,OH,desktop,362,2,1,190,health,5,17.9,mismatch,0.001,0
L01619,O008,tiktok,sweepstakes,OH,desktop,362,2,1,190,health,4,16.49,mismatch,0.001,0
L01619,O009,tiktok,sweepstakes,OH,desktop,362,2,1,190,sweepstakes,1,3.77,match,0.2082,0
L01619,O010,tiktok,sweepstakes,OH,desktop,362,2,1,190,sweepstakes,1,2.63,match,0.1364,0
L01619,O011,tiktok,sweepstakes,OH,desktop,362,2,1,190,sweepstakes,1,7.65,match,0.1887,0
L01619,O012,tiktok,sweepstakes,OH,desktop,362,2,1,190,home_services,3,76.54,mismatch,0.001,0
L01619,O013,tiktok,sweepstakes,OH,desktop,362,2,1,190,home_services,2,97.6,mismatch,0.0056,0
L01619,O014,tiktok,sweepstakes,OH,desktop,362,2,1,190,home_services,3,92.93,mismatch,0.001,0
L01620,O000,google_search,sweepstakes,NC,mobile,104,1,1,44,finance,3,112.1,mismatch,0.0188,0
L01620,O001,google_search,sweepstakes,NC,mobile,104,1,1,44,finance,3,100.76,mismatch,0.0222,0
L01620,O002,google_search,sweepstakes,NC,mobile,104,1,1,44,finance,2,96.17,mismatch,0.1058,1
L01620,O003,google_search,sweepstakes,NC,mobile,104,1,1,44,insurance,2,89.3,mismatch,0.0849,0
L01620,O004,google_search,sweepstakes,NC,mobile,104,1,1,44,insurance,2,83.49,mismatch,0.0553,0
L01620,O005,google_search,sweepstakes,NC,mobile,104,1,1,44,insurance,2,57.45,mismatch,0.0764,0
L01620,O006,google_search,sweepstakes,NC,mobile,104,1,1,44,health,5,34.61,mismatch,0.001,0
L01620,O007,google_search,sweepstakes,NC,mobile,104,1,1,44,health,5,17.9,mismatch,0.001,0
L01620,O008,google_search,sweepstakes,NC,mobile,104,1,1,44,health,4,16.49,mismatch,0.0256,0
L01620,O009,google_search,sweepstakes,NC,mobile,104,1,1,44,sweepstakes,1,3.77,match,0.2495,0
L01620,O010,google_search,sweepstakes,NC,mobile,104,1,1,44,sweepstakes,1,2.63,match,0.2252,1
L01620,O011,google_search,sweepstakes,NC,mobile,104,1,1,44,sweepstakes,1,7.65,match,0.2874,0
L01620,O012,google_search,sweepstakes,NC,mobile,104,1,1,44,home_services,3,76.54,mismatch,0.0409,0
L01620,O013,google_search,sweepstakes,NC,mobile,104,1,1,44,home_services,2,97.6,mismatch,0.1031,0
L01620,O014,google_search,sweepstakes,NC,mobile,104,1,1,44,home_services,3,92.93,mismatch,0.001,0
L01621,O000,taboola,sweepstakes,OH,desktop,342,2,1,152,finance,3,112.1,mismatch,0.001,0
L01621,O001,taboola,sweepstakes,OH,desktop,342,2,1,152,finance,3,100.76,mismatch,0.001,0
L01621,O002,taboola,sweepstakes,OH,desktop,342,2,1,152,finance,2,96.17,mismatch,0.0071,0
L01621,O003,taboola,sweepstakes,OH,desktop,342,2,1,152,insurance,2,89.3,mismatch,0.001,0
L01621,O004,taboola,sweepstakes,OH,desktop,342,2,1,152,insurance,2,83.49,mismatch,0.0326,0
L01621,O005,taboola,sweepstakes,OH,desktop,342,2,1,152,insurance,2,57.45,mismatch,0.001,0
L01621,O006,taboola,sweepstakes,OH,desktop,342,2,1,152,health,5,34.61,mismatch,0.001,0
L01621,O007,taboola,sweepstakes,OH,desktop,342,2,1,152,health,5,17.9,mismatch,0.001,0
L01621,O008,taboola,sweepstakes,OH,desktop,342,2,1,152,health,4,16.49,mismatch,0.001,0
L01621,O009,taboola,sweepstakes,OH,desktop,342,2,1,152,sweepstakes,1,3.77,match,0.1885,0
L01621,O010,taboola,sweepstakes,OH,desktop,342,2,1,152,sweepstakes,1,2.63,match,0.1169,0
L01621,O011,taboola,sweepstakes,OH,desktop,342,2,1,152,sweepstakes,1,7.65,match,0.1473,0
L01621,O012,taboola,sweepstakes,OH,desktop,342,2,1,152,home_services,3,76.54,mismatch,0.001,0
L01621,O013,taboola,sweepstakes,OH,desktop,342,2,1,152,home_services,2,97.6,mismatch,0.001,0
L01621,O014,taboola,sweepstakes,OH,desktop,342,2,1,152,home_services,3,92.93,mismatch,0.001,0
L01622,O000,tiktok,health,AZ,tablet,184,3,1,51,finance,3,112.1,mismatch,0.001,0
L01622,O001,tiktok,health,AZ,tablet,184,3,1,51,finance,3,100.76,mismatch,0.001,0
L01622,O002,tiktok,health,AZ,tablet,184,3,1,51,finance,2,96.17,mismatch,0.0104,0
L01622,O003,tiktok,health,AZ,tablet,184,3,1,51,insurance,2,89.3,mismatch,0.0285,0
L01622,O004,tiktok,health,AZ,tablet,184,3,1,51,insurance,2,83.49,mismatch,0.0323,0
L01622,O005,tiktok,health,AZ,tablet,184,3,1,51,insurance,2,57.45,mismatch,0.077,1
L01622,O006,tiktok,health,AZ,tablet,184,3,1,51,health,5,34.61,match,0.0601,0
L01622,O007,tiktok,health,AZ,tablet,184,3,1,51,health,5,17.9,match,0.0868,0
L01622,O008,tiktok,health,AZ,tablet,184,3,1,51,health,4,16.49,match,0.1263,0
L01622,O009,tiktok,health,AZ,tablet,184,3,1,51,sweepstakes,1,3.77,related,0.1374,0
L01622,O010,tiktok,health,AZ,tablet,184,3,1,51,sweepstakes,1,2.63,related,0.1339,0
L01622,O011,tiktok,health,AZ,tablet,184,3,1,51,sweepstakes,1,7.65,related,0.0843,0
L01622,O012,tiktok,health,AZ,tablet,184,3,1,51,home_services,3,76.54,mismatch,0.001,0
L01622,O013,tiktok,health,AZ,tablet,184,3,1,51,home_services,2,97.6,mismatch,0.0087,0
L01622,O014,tiktok,health,AZ,tablet,184,3,1,51,home_services,3,92.93,mismatch,0.001,0
L01623,O000,google_search,insurance,CA,desktop,84,4,1,30,finance,3,112.1,related,0.0848,0
L01623,O001,google_search,insurance,CA,desktop,84,4,1,30,finance,3,100.76,related,0.1068,0
L01623,O002,google_search,insurance,CA,desktop,84,4,1,30,finance,2,96.17,related,0.1707,0
L01623,O003,google_search,insurance,CA,desktop,84,4,1,30,insurance,2,89.3,match,0.2611,1
L01623,O004,google_search,insurance,CA,desktop,84,4,1,30,insurance,2,83.49,match,0.2334,0
L01623,O005,google_search,insurance,CA,desktop,84,4,1,30,insurance,2,57.45,match,0.2149,0
L01623,O006,google_search,insurance,CA,desktop,84,4,1,30,health,5,34.61,mismatch,0.003,0
L01623,O007,google_search,insurance,CA,desktop,84,4,1,30,health,5,17.9,mismatch,0.0458,1
L01623,O008,google_search,insurance,CA,desktop,84,4,1,30,health,4,16.49,mismatch,0.0925,0
L01623,O009,google_search,insurance,CA,desktop,84,4,1,30,sweepstakes,1,3.77,related,0.2274,0
L01623,O010,google_search,insurance,CA,desktop,84,4,1,30,sweepstakes,1,2.63,related,0.182,0
L01623,O011,google_search,insurance,CA,desktop,84,4,1,30,sweepstakes,1,7.65,related,0.1744,0
L01623,O012,google_search,insurance,CA,desktop,84,4,1,30,home_services,3,76.54,related,0.1172,0
L01623,O013,google_search,insurance,CA,desktop,84,4,1,30,home_services,2,97.6,related,0.1613,0
L01623,O014,google_search,insurance,CA,desktop,84,4,1,30,home_services,3,92.93,related,0.1053,0
L01624,O000,meta,sweepstakes,CA,mobile,265,1,1,147,finance,3,112.1,mismatch,0.001,0
L01624,O001,meta,sweepstakes,CA,mobile,265,1,1,147,finance,3,100.76,mismatch,0.001,0
L01624,O002,meta,sweepstakes,CA,mobile,265,1,1,147,finance,2,96.17,mismatch,0.001,0
L01624,O003,meta,sweepstakes,CA,mobile,265,1,1,147,insurance,2,89.3,mismatch,0.0373,0
L01624,O004,meta,sweepstakes,CA,mobile,265,1,1,147,insurance,2,83.49,mismatch,0.036,0
L01624,O005,meta,sweepstakes,CA,mobile,265,1,1,147,insurance,2,57.45,mismatch,0.001,0
L01624,O006,meta,sweepstakes,CA,mobile,265,1,1,147,health,5,34.61,mismatch,0.001,0
L01624,O007,meta,sweepstakes,CA,mobile,265,1,1,147,health,5,17.9,mismatch,0.001,0
L01624,O008,meta,sweepstakes,CA,mobile,265,1,1,147,health,4,16.49,mismatch,0.0022,0
L01624,O009,meta,sweepstakes,CA,mobile,265,1,1,147,sweepstakes,1,3.77,match,0.1683,0
L01624,O010,meta,sweepstakes,CA,mobile,265,1,1,147,sweepstakes,1,2.63,match,0.1861,0
L01624,O011,meta,sweepstakes,CA,mobile,265,1,1,147,sweepstakes,1,7.65,match,0.161,0
L01624,O012,meta,sweepstakes,CA,mobile,265,1,1,147,home_services,3,76.54,mismatch,0.001,0
L01624,O013,meta,sweepstakes,CA,mobile,265,1,1,147,home_services,2,97.6,mismatch,0.0185,0
L01624,O014,meta,sweepstakes,CA,mobile,265,1,1,147,home_services,3,92.93,mismatch,0.001,0
L01625,O000,tiktok,sweepstakes,PA,mobile,147,2,1,79,finance,3,112.1,mismatch,0.0033,0
L01625,O001,tiktok,sweepstakes,PA,mobile,147,2,1,79,finance,3,100.76,mismatch,0.001,0
L01625,O002,tiktok,sweepstakes,PA,mobile,147,2,1,79,finance,2,96.17,mismatch,0.0533,0
L01625,O003,tiktok,sweepstakes,PA,mobile,147,2,1,79,insurance,2,89.3,mismatch,0.0631,0
L01625,O004,tiktok,sweepstakes,PA,mobile,147,2,1,79,insurance,2,83.49,mismatch,0.0263,0
L01625,O005,tiktok,sweepstakes,PA,mobile,147,2,1,79,insurance,2,57.45,mismatch,0.068,0
L01625,O006,tiktok,sweepstakes,PA,mobile,147,2,1,79,health,5,34.61,mismatch,0.001,0
L01625,O007,tiktok,sweepstakes,PA,mobile,147,2,1,79,health,5,17.9,mismatch,0.001,0
L01625,O008,tiktok,sweepstakes,PA,mobile,147,2,1,79,health,4,16.49,mismatch,0.0112,0
L01625,O009,tiktok,sweepstakes,PA,mobile,147,2,1,79,sweepstakes,1,3.77,match,0.211,0
L01625,O010,tiktok,sweepstakes,PA,mobile,147,2,1,79,sweepstakes,1,2.63,match,0.2263,0
L01625,O011,tiktok,sweepstakes,PA,mobile,147,2,1,79,sweepstakes,1,7.65,match,0.2054,0
L01625,O012,tiktok,sweepstakes,PA,mobile,147,2,1,79,home_services,3,76.54,mismatch,0.003,0
L01625,O013,tiktok,sweepstakes,PA,mobile,147,2,1,79,home_services,2,97.6,mismatch,0.0725,0
L01625,O014,tiktok,sweepstakes,PA,mobile,147,2,1,79,home_services,3,92.93,mismatch,0.001,0
L01626,O000,tiktok,health,GA,desktop,111,4,1,65,finance,3,112.1,mismatch,0.001,0
L01626,O001,tiktok,health,GA,desktop,111,4,1,65,finance,3,100.76,mismatch,0.0207,0
L01626,O002,tiktok,health,GA,desktop,111,4,1,65,finance,2,96.17,mismatch,0.0483,0
L01626,O003,tiktok,health,GA,desktop,111,4,1,65,insurance,2,89.3,mismatch,0.0456,0
L01626,O004,tiktok,health,GA,desktop,111,4,1,65,insurance,2,83.49,mismatch,0.0743,0
L01626,O005,tiktok,health,GA,desktop,111,4,1,65,insurance,2,57.45,mismatch,0.0376,0
L01626,O006,tiktok,health,GA,desktop,111,4,1,65,health,5,34.61,match,0.1107,0
L01626,O007,tiktok,health,GA,desktop,111,4,1,65,health,5,17.9,match,0.1324,0
L01626,O008,tiktok,health,GA,desktop,111,4,1,65,health,4,16.49,match,0.1207,0
L01626,O009,tiktok,health,GA,desktop,111,4,1,65,sweepstakes,1,3.77,related,0.1731,0
L01626,O010,tiktok,health,GA,desktop,111,4,1,65,sweepstakes,1,2.63,related,0.1342,0
L01626,O011,tiktok,health,GA,desktop,111,4,1,65,sweepstakes,1,7.65,related,0.1355,1
L01626,O012,tiktok,health,GA,desktop,111,4,1,65,home_services,3,76.54,mismatch,0.001,0
L01626,O013,tiktok,health,GA,desktop,111,4,1,65,home_services,2,97.6,mismatch,0.0567,0
L01626,O014,tiktok,health,GA,desktop,111,4,1,65,home_services,3,92.93,mismatch,0.001,0
L01627,O000,tiktok,sweepstakes,NC,tablet,70,0,0,70,finance,3,112.1,mismatch,0.001,0
L01627,O001,tiktok,sweepstakes,NC,tablet,70,0,0,70,finance,3,100.76,mismatch,0.001,0
L01627,O002,tiktok,sweepstakes,NC,tablet,70,0,0,70,finance,2,96.17,mismatch,0.0143,0
L01627,O003,tiktok,sweepstakes,NC,tablet,70,0,0,70,insurance,2,89.3,mismatch,0.0225,0
L01627,O004,tiktok,sweepstakes,NC,tablet,70,0,0,70,insurance,2,83.49,mismatch,0.0468,0
L01627,O005,tiktok,sweepstakes,NC,tablet,70,0,0,70,insurance,2,57.45,mismatch,0.0097,0
L01627,O006,tiktok,sweepstakes,NC,tablet,70,0,0,70,health,5,34.61,mismatch,0.001,0
L01627,O007,tiktok,sweepstakes,NC,tablet,70,0,0,70,health,5,17.9,mismatch,0.001,0
L01627,O008,tiktok,sweepstakes,NC,tablet,70,0,0,70,health,4,16.49,mismatch,0.001,0
L01627,O009,tiktok,sweepstakes,NC,tablet,70,0,0,70,sweepstakes,1,3.77,match,0.1444,0
L01627,O010,tiktok,sweepstakes,NC,tablet,70,0,0,70,sweepstakes,1,2.63,match,0.1544,0
L01627,O011,tiktok,sweepstakes,NC,tablet,70,0,0,70,sweepstakes,1,7.65,match,0.1456,0
L01627,O012,tiktok,sweepstakes,NC,tablet,70,0,0,70,home_services,3,76.54,mismatch,0.001,0
L01627,O013,tiktok,sweepstakes,NC,tablet,70,0,0,70,home_services,2,97.6,mismatch,0.0384,0
L01627,O014,tiktok,sweepstakes,NC,tablet,70,0,0,70,home_services,3,92.93,mismatch,0.001,0
L01628,O000,tiktok,health,PA,desktop,98,2,1,25,finance,3,112.1,mismatch,0.0348,0
L01628,O001,tiktok,health,PA,desktop,98,2,1,25,finance,3,100.76,mismatch,0.001,0
L01628,O002,tiktok,health,PA,desktop,98,2,1,25,finance,2,96.17,mismatch,0.0758,0
L01628,O003,tiktok,health,PA,desktop,98,2,1,25,insurance,2,89.3,mismatch,0.0539,0
L01628,O004,tiktok,health,PA,desktop,98,2,1,25,insurance,2,83.49,mismatch,0.0463,0
L01628,O005,tiktok,health,PA,desktop,98,2,1,25,insurance,2,57.45,mismatch,0.0848,1
L01628,O006,tiktok,health,PA,desktop,98,2,1,25,health,5,34.61,match,0.1256,0
L01628,O007,tiktok,health,PA,desktop,98,2,1,25,health,5,17.9,match,0.0938,0
L01628,O008,tiktok,health,PA,desktop,98,2,1,25,health,4,16.49,match,0.1817,0
L01628,O009,tiktok,health,PA,desktop,98,2,1,25,sweepstakes,1,3.77,related,0.154,0
L01628,O010,tiktok,health,PA,desktop,98,2,1,25,sweepstakes,1,2.63,related,0.1697,0
L01628,O011,tiktok,health,PA,desktop,98,2,1,25,sweepstakes,1,7.65,related,0.1463,0
L01628,O012,tiktok,health,PA,desktop,98,2,1,25,home_services,3,76.54,mismatch,0.0208,0
L01628,O013,tiktok,health,PA,desktop,98,2,1,25,home_services,2,97.6,mismatch,0.0811,0
L01628,O014,tiktok,health,PA,desktop,98,2,1,25,home_services,3,92.93,mismatch,0.001,0
L01629,O000,taboola,home_services,FL,tablet,53,3,1,50,finance,3,112.1,related,0.0181,0
L01629,O001,taboola,home_services,FL,tablet,53,3,1,50,finance,3,100.76,related,0.0708,0
L01629,O002,taboola,home_services,FL,tablet,53,3,1,50,finance,2,96.17,related,0.1019,0
L01629,O003,taboola,home_services,FL,tablet,53,3,1,50,insurance,2,89.3,related,0.0959,1
L01629,O004,taboola,home_services,FL,tablet,53,3,1,50,insurance,2,83.49,related,0.0475,0
L01629,O005,taboola,home_services,FL,tablet,53,3,1,50,insurance,2,57.45,related,0.0888,0
L01629,O006,taboola,home_services,FL,tablet,53,3,1,50,health,5,34.61,mismatch,0.001,0
L01629,O007,taboola,home_services,FL,tablet,53,3,1,50,health,5,17.9,mismatch,0.001,0
L01629,O008,taboola,home_services,FL,tablet,53,3,1,50,health,4,16.49,mismatch,0.0372,0
L01629,O009,taboola,home_services,FL,tablet,53,3,1,50,sweepstakes,1,3.77,related,0.1001,1
L01629,O010,taboola,home_services,FL,tablet,53,3,1,50,sweepstakes,1,2.63,related,0.1336,0
L01629,O011,taboola,home_services,FL,tablet,53,3,1,50,sweepstakes,1,7.65,related,0.1621,0
L01629,O012,taboola,home_services,FL,tablet,53,3,1,50,home_services,3,76.54,match,0.1167,0
L01629,O013,taboola,home_services,FL,tablet,53,3,1,50,home_services,2,97.6,match,0.1754,0
L01629,O014,taboola,home_services,FL,tablet,53,3,1,50,home_services,3,92.93,match,0.1279,0
L01630,O000,google_search,insurance,GA,mobile,338,3,1,144,finance,3,112.1,related,0.0598,0
L01630,O001,google_search,insurance,GA,mobile,338,3,1,144,finance,3,100.76,related,0.0325,0
L01630,O002,google_search,insurance,GA,mobile,338,3,1,144,finance,2,96.17,related,0.0942,0
L01630,O003,google_search,insurance,GA,mobile,338,3,1,144,insurance,2,89.3,match,0.1528,0
L01630,O004,google_search,insurance,GA,mobile,338,3,1,144,insurance,2,83.49,match,0.1996,0
L01630,O005,google_search,insurance,GA,mobile,338,3,1,144,insurance,2,57.45,match,0.1646,0
L01630,O006,google_search,insurance,GA,mobile,338,3,1,144,health,5,34.61,mismatch,0.001,0
L01630,O007,google_search,insurance,GA,mobile,338,3,1,144,health,5,17.9,mismatch,0.001,0
L01630,O008,google_search,insurance,GA,mobile,338,3,1,144,health,4,16.49,mismatch,0.0227,0
L01630,O009,google_search,insurance,GA,mobile,338,3,1,144,sweepstakes,1,3.77,related,0.1219,0
L01630,O010,google_search,insurance,GA,mobile,338,3,1,144,sweepstakes,1,2.63,related,0.1259,0
L01630,O011,google_search,insurance,GA,mobile,338,3,1,144,sweepstakes,1,7.65,related,0.1282,0
L01630,O012,google_search,insurance,GA,mobile,338,3,1,144,home_services,3,76.54,related,0.0256,0
L01630,O013,google_search,insurance,GA,mobile,338,3,1,144,home_services,2,97.6,related,0.1381,0
L01630,O014,google_search,insurance,GA,mobile,338,3,1,144,home_services,3,92.93,related,0.0612,0
L01631,O000,meta,home_services,TX,tablet,65,1,1,65,finance,3,112.1,related,0.0667,0
L01631,O001,meta,home_services,TX,tablet,65,1,1,65,finance,3,100.76,related,0.0285,0
L01631,O002,meta,home_services,TX,tablet,65,1,1,65,finance,2,96.17,related,0.1099,0
L01631,O003,meta,home_services,TX,tablet,65,1,1,65,insurance,2,89.3,related,0.1115,0
L01631,O004,meta,home_services,TX,tablet,65,1,1,65,insurance,2,83.49,related,0.1151,1
L01631,O005,meta,home_services,TX,tablet,65,1,1,65,insurance,2,57.45,related,0.1156,0
L01631,O006,meta,home_services,TX,tablet,65,1,1,65,health,5,34.61,mismatch,0.001,0
L01631,O007,meta,home_services,TX,tablet,65,1,1,65,health,5,17.9,mismatch,0.0039,0
L01631,O008,meta,home_services,TX,tablet,65,1,1,65,health,4,16.49,mismatch,0.0084,0
L01631,O009,meta,home_services,TX,tablet,65,1,1,65,sweepstakes,1,3.77,related,0.1441,0
L01631,O010,meta,home_services,TX,tablet,65,1,1,65,sweepstakes,1,2.63,related,0.1624,1
L01631,O011,meta,home_services,TX,tablet,65,1,1,65,sweepstakes,1,7.65,related,0.1628,0
L01631,O012,meta,home_services,TX,tablet,65,1,1,65,home_services,3,76.54,match,0.1373,0
L01631,O013,meta,home_services,TX,tablet,65,1,1,65,home_services,2,97.6,match,0.2,1
L01631,O014,meta,home_services,TX,tablet,65,1,1,65,home_services,3,92.93,match,0.128,0
L01632,O000,tiktok,finance,NY,desktop,217,4,1,95,finance,3,112.1,match,0.0819,0
L01632,O001,tiktok,finance,NY,desktop,217,4,1,95,finance,3,100.76,match,0.0992,0
L01632,O002,tiktok,finance,NY,desktop,217,4,1,95,finance,2,96.17,match,0.1089,0
L01632,O003,tiktok,finance,NY,desktop,217,4,1,95,insurance,2,89.3,related,0.0931,0
L01632,O004,tiktok,finance,NY,desktop,217,4,1,95,insurance,2,83.49,related,0.0767,0
L01632,O005,tiktok,finance,NY,desktop,217,4,1,95,insurance,2,57.45,related,0.0513,0
L01632,O006,tiktok,finance,NY,desktop,217,4,1,95,health,5,34.61,mismatch,0.001,0
L01632,O007,tiktok,finance,NY,desktop,217,4,1,95,health,5,17.9,mismatch,0.001,0
